出表日期,年度,季別,公司代號,公司名稱,產業別,基本每股盈餘(元),普通股每股面額,營業收入,營業利益,營業外收入及支出,稅後淨利
"1100421","109","4","8150","南茂科技股份有限公司","半導體業","3.26","新台幣                 10.0000元","23011381.00","3566502.00","-593143.00","2367483.00"
"1100421","109","4","8163","達方電子股份有限公司","電腦及週邊設備業","3.23","新台幣                 10.0000元","22349528.00","1134325.00","90366.00","953347.00"
"1100421","109","4","8201","無敵科技股份有限公司","其他電子業","-0.76","新台幣                 10.0000元","1065712.00","-63064.00","15458.00","-47675.00"
"1100421","109","4","8210","勤誠興業股份有限公司","電腦及週邊設備業","8.16","新台幣                 10.0000元","7544545.00","963193.00","239960.00","973547.00"
"1100421","109","4","8213","志超科技股份有限公司","電子零組件業","7.28","新台幣                 10.0000元","22847267.00","1657127.00","1168858.00","1911734.00"
"1100421","109","4","8215","明基材料股份有限公司","光電業","1.23","新台幣                 10.0000元","15049948.00","547373.00","-37594.00","395973.00"
"1100421","109","4","8222","寶一科技股份有限公司","電機機械","-0.58","新台幣                 10.0000元","397072.00","-56997.00","13542.00","-39467.00"
"1100421","109","4","8249","菱光科技股份有限公司","電子零組件業","1.50","新台幣                 10.0000元","3399884.00","162115.00","101048.00","190268.00"
"1100421","109","4","8261","富鼎先進電子股份有限公司","半導體業","2.44","新台幣                 10.0000元","3125776.00","239941.00","-16329.00","196348.00"
"1100421","109","4","8271","宇瞻科技股份有限公司","半導體業","2.88","新台幣                 10.0000元","7152222.00","345419.00","25250.00","290460.00"
"1100421","109","4","8341","日友環保科技股份有限公司","其他","8.91","新台幣                 10.0000元","2906727.00","1244023.00","24064.00","993948.00"
"1100421","109","4","8367","建新國際股份有限公司","航運業","2.73","新台幣                 10.0000元","1903290.00","302910.00","15975.00","263881.00"
"1100421","109","4","8374","羅昇企業股份有限公司","電機機械","0.78","新台幣                 10.0000元","2754448.00","125189.00","-16044.00","87180.00"
"1100421","109","4","8404","百和興業股份有限公司(開曼)","其他","1.63","新台幣                 10.0000元","6552677.00","1066197.00","-81527.00","583357.00"
"1100421","109","4","8411","福貞控股股份有限公司","其他","0.38","新台幣                 10.0000元","5792494.00","136627.00","4602.00","67130.00"
"1100421","109","4","8422","可寧衛股份有限公司","其他","10.81","新台幣                 10.0000元","2680539.00","1447300.00","40424.00","1173798.00"
"1100421","109","4","8427","基勝（開曼）控股股份有限公司","其他","-1.15","新台幣                 10.0000元","3233341.00","-128908.00","-60955.00","-120191.00"
"1100421","109","4","8429","金麗集團控股有限公司","貿易百貨","-2.70","新台幣                 10.0000元","378255.00","-611987.00","57290.00","-499900.00"
"1100421","109","4","8442","威宏控股股份有限公司","其他","-2.56","新台幣                 10.0000元","3741653.00","-112415.00","-42974.00","-153406.00"
"1100421","109","4","8443","阿瘦實業股份有限公司","貿易百貨","-2.81","新台幣                 10.0000元","1366916.00","-234331.00","15633.00","-187756.00"
"1100421","109","4","8454","富邦媒體科技股份有限公司","貿易百貨","13.87","新台幣                 10.0000元","67198104.00","2219090.00","171703.00","1938938.00"
"1100421","109","4","8462","柏文健康事業股份有限公司","觀光事業","5.67","新台幣                 10.0000元","3679560.00","551368.00","-42800.00","408631.00"
"1100421","109","4","8463","潤泰精密材料股份有限公司","其他","0.87","新台幣                 10.0000元","3298720.00","163836.00","-5341.00","130619.00"
"1100421","109","4","8464","億豐綜合工業股份有限公司","其他","16.36","新台幣                 10.0000元","24414306.00","6959599.00","-392905.00","4976676.00"
"1100421","109","4","8466","美吉吉國際股份有限公司","其他","4.22","新台幣                 10.0000元","2882490.00","405124.00","-43317.00","277571.00"
"1100421","109","4","8467","波力環球企業股份有限公司","其他","0.48","新台幣                 10.0000元","1035590.00","27194.00","-8691.00","23704.00"
"1100421","109","4","8473","山林水環境工程股份有限公司","其他","1.15","新台幣                 10.0000元","4486977.00","561890.00","-158937.00","264778.00"
"1100421","109","4","8478","東哥企業股份有限公司","其他","1.04","新台幣                 10.0000元","4224774.00","227363.00","-108075.00","94453.00"
"1100421","109","4","8480","泰昇國際(控股)有限公司","其他","9.96","新台幣                 10.0000元","1895124.00","355198.00","87069.00","391080.00"
"1100421","109","4","8481","政伸企業股份有限公司","其他","12.51","新台幣                 10.0000元","1376062.00","283855.00","761189.00","832878.00"
"1100421","109","4","8482","商億全球控股有限公司","其他","6.05","新台幣                 10.0000元","3830398.00","670256.00","12818.00","648900.00"
"1100421","109","4","8488","吉源控股股份有限公司","其他","0.75","新台幣                 10.0000元","2791573.00","155576.00","-16856.00","50451.00"
"1100421","109","4","8499","鼎炫投資控股股份有限公司","其他","12.39","新台幣                 10.0000元","2360994.00","864157.00","-61330.00","634787.00"
"1100421","109","4","8926","台灣汽電共生股份有限公司","油電燃氣業","1.81","新台幣                 10.0000元","9313724.00","469285.00","651839.00","1070583.00"
"1100421","109","4","8940","新天地國際實業股份有限公司","觀光事業","-0.86","新台幣                 10.0000元","1017093.00","-94232.00","-79279.00","-55211.00"
"1100421","109","4","8996","高力熱處理工業股份有限公司","電機機械","1.26","新台幣                 10.0000元","2076359.00","170279.00","-15608.00","112524.00"
"1100421","109","4","9802","鈺齊國際股份有限公司","其他","5.06","新台幣                 10.0000元","11345641.00","1273087.00","-224101.00","895514.00"
"1100421","109","4","9902","台火開發股份有限公司","其他","0.33","新台幣                 10.0000元","432138.00","-11658.00","46223.00","32481.00"
"1100421","109","4","9904","寶成工業股份有限公司","其他","1.64","新台幣                 10.0000元","249954311.00","-2111078.00","8072404.00","3919417.00"
"1100421","109","4","9905","大華金屬工業股份有限公司","其他","1.83","新台幣                 10.0000元","7257633.00","630711.00","92476.00","553022.00"
"1100421","109","4","9906","欣巴巴事業股份有限公司","建材營造","-1.07","新台幣                 10.0000元","167828.00","-50411.00","-38583.00","-88994.00"
"1100421","109","4","9907","統一實業股份有限公司","其他","0.58","新台幣                 10.0000元","29934966.00","1189132.00","12674.00","889165.00"
"1100421","109","4","9908","大台北區瓦斯股份有限公司","油電燃氣業","1.64","新台幣                 10.0000元","3542624.00","606363.00","400692.00","867282.00"
"1100421","109","4","9910","豐泰企業股份有限公司","其他","5.53","新台幣                 10.0000元","68959738.00","7069301.00","577030.00","5592171.00"
"1100421","109","4","9911","台灣櫻花股份有限公司","其他","4.08","新台幣                 10.0000元","6628124.00","1065095.00","59520.00","892567.00"
"1100421","109","4","9912","偉聯科技股份有限公司","電腦及週邊設備業","-0.77","新台幣                 10.0000元","538991.00","-14673.00","-23417.00","-38233.00"
"1100421","109","4","9914","美利達工業股份有限公司","其他","13.36","新台幣                 10.0000元","27072342.00","1884222.00","3356595.00","4112147.00"
"1100421","109","4","9917","中興保全科技股份有限公司","其他","5.42","新台幣                 10.0000元","13706365.00","2639996.00","344962.00","2437228.00"
"1100421","109","4","9918","欣欣天然氣股份有限公司","油電燃氣業","1.84","新台幣                 10.0000元","1986369.00","307245.00","85316.00","326745.00"
"1100421","109","4","9919","康那香企業股份有限公司","其他","4.50","新台幣                 10.0000元","5086762.00","839194.00","220255.00","879968.00"
"1100421","109","4","9921","巨大機械工業股份有限公司","其他","13.19","新台幣                 10.0000元","70010849.00","6858273.00","-25407.00","5175909.00"
"1100421","109","4","9924","台灣福興工業股份有限公司","其他","4.37","新台幣                 10.0000元","9033976.00","1219309.00","-114171.00","832650.00"
"1100421","109","4","9925","台灣新光保全股份有限公司","其他","2.31","新台幣                 10.0000元","7195005.00","856662.00","270933.00","951265.00"
"1100421","109","4","9926","新海瓦斯股份有限公司","油電燃氣業","2.34","新台幣                 10.0000元","2197817.00","439706.00","70992.00","419729.00"
"1100421","109","4","9927","泰銘實業股份有限公司","其他","1.68","新台幣                 10.0000元","8536948.00","477851.00","-28200.00","354015.00"
"1100421","109","4","9928","中國電視事業股份有限公司","其他","-0.18","新台幣                 10.0000元","766667.00","-99779.00","72640.00","-27139.00"
"1100421","109","4","9929","秋雨創新股份有限公司","其他","6.94","新台幣                 10.0000元","749997.00","26239.00","948982.00","870262.00"
"1100421","109","4","9930","中聯資源股份有限公司","其他","3.07","新台幣                 10.0000元","9970633.00","967615.00","-20578.00","773023.00"
"1100421","109","4","9931","欣高石油氣股份有限公司","油電燃氣業","1.73","新台幣                 10.0000元","1232504.00","159430.00","80950.00","193302.00"
"1100421","109","4","9933","中鼎工程股份有限公司","其他","1.01","新台幣                 10.0000元","55558409.00","2057279.00","-293259.00","1305146.00"
"1100421","109","4","9934","成霖企業股份有限公司","其他","0.81","新台幣                 10.0000元","16775209.00","465479.00","-819.00","287487.00"
"1100421","109","4","9935","慶豐富實業股份有限公司","其他","2.15","新台幣                 10.0000元","6022518.00","598866.00","-119165.00","363877.00"
"1100421","109","4","9937","全國加油站股份有限公司","油電燃氣業","2.57","新台幣                 10.0000元","18357564.00","709055.00","259670.00","774721.00"
"1100421","109","4","9938","台灣百和工業股份有限公司","其他","5.21","新台幣                 10.0000元","14645277.00","2809032.00","-125450.00","1800435.00"
"1100421","109","4","9939","宏全國際股份有限公司","其他","5.72","新台幣                 10.0000元","19348249.00","2189846.00","-34533.00","1730740.00"
"1100421","109","4","9940","信義房屋股份有限公司","其他","2.11","新台幣                 10.0000元","13061441.00","2111524.00","75000.00","1569168.00"
"1100421","109","4","9941","裕融企業股份有限公司","其他","8.85","新台幣                 10.0000元","29632864.00","3571307.00","135338.00","2897250.00"
"1100421","109","4","9942","茂順密封元件科技股份有限公司","其他","4.64","新台幣                 10.0000元","2874514.00","480722.00","58008.00","388910.00"
"1100421","109","4","9943","好樂迪股份有限公司","觀光事業","4.41","新台幣                 10.0000元","2748625.00","548815.00","211348.00","651294.00"
"1100421","109","4","9944","新麗企業股份有限公司","其他","0.69","新台幣                 10.0000元","2347804.00","95555.00","57875.00","90366.00"
"1100421","109","4","9945","潤泰創新國際股份有限公司","其他","5.88","新台幣                 10.0000元","19084589.00","2085007.00","8693455.00","9275392.00"
"1100421","109","4","9946","三發地產股份有限公司(原:金革)","建材營造","0.57","新台幣                 10.0000元","1491772.00","209575.00","11177.00","182975.00"
"1100421","109","4","9955","佳龍科技工程股份有限公司","其他","-1.19","新台幣                 10.0000元","3004576.00","-130057.00","6324.00","-123303.00"
"1100421","109","4","9958","世紀鋼鐵結構股份有限公司","鋼鐵工業","4.38","新台幣                 10.0000元","6408626.00","1523328.00","-46756.00","1172997.00"
